season 2015 (Projected) TEN - - 8 33 4.1 0 - 23 162 7.0 0 31.0 -
season 2014 TEN 11  -  13 57 4.4 0 31 22 159 7.2 2 42.6 3.9
    week 1 at KC W 26-10 2 23 11.5 0 2 2 11 5.5 0 4.4
    week 5 CLE L 28-29 0 0 - 0 1 1 7 7.0 0 1.2
    week 6 JAC W 16-14 1 1 1.0 0 3 1 11 11.0 0 1.7
    week 7 at WAS L 17-19 1 8 8.0 0 2 2 -4 -2.0 0 1.4
    week 8 HOU L 16-30 0 0 - 0 3 3 40 13.3 0 5.5
    week 10 at BAL L 7-21 1 3 3.0 0 3 2 12 6.0 1 8.5
    week 13 at HOU L 21-45 0 0 - 0 1 1 8 8.0 0 1.3
    week 14 NYG L 7-36 2 9 4.5 0 3 2 10 5.0 0 2.9
    week 15 NYJ L 11-16 0 0 - 0 4 1 2 2.0 0 -1.3
    week 16 at JAC L 13-21 4 11 2.8 0 7 7 62 8.9 1 16.8
    week 17 IND L 10-27 2 2 1.0 0 2 0 0 - 0 0.2
season 2013 TEN 1  -  1 1 1.0 0 1 0 0 - 0 0.1 0.1
    week 2 NYJ W 13-10 1 1 1.0 0 1 0 0 - 0 0.1
season 2012 SEA 12  -  23 83 3.6 1 8 4 31 7.8 0 17.4 1.5
    week 1 at ARI L 16-20 2 5 2.5 0 0 0 0 - 0 0.5
    week 2 DAL W 27-7 4 11 2.8 0 1 0 0 - 0 1.1
    week 3 GB W 14-12 1 11 11.0 0 0 0 0 - 0 1.1
    week 4 at STL L 13-19 1 2 2.0 0 0 0 0 - 0 0.2
    week 5 at CAR W 16-12 0 0 - 0 0 0 0 - 0 -2.0
    week 6 NE W 24-23 0 0 - 0 2 1 9 9.0 0 1.4
    week 7 at SF L 6-13 2 4 2.0 0 0 0 0 - 0 0.4
    week 8 at DET L 24-28 0 0 - 0 2 2 16 8.0 0 2.6
    week 10 NYJ W 28-7 2 -1 -0.5 0 0 0 0 - 0 -0.1
    week 13 at CHI W 23-17 2 8 4.0 0 2 1 6 6.0 0 1.9
    week 14 ARI W 58-0 7 38 5.4 1 0 0 0 - 0 9.8
    week 15 at BUF W 50-17 2 5 2.5 0 1 0 0 - 0 0.5
season 2011 SEA 16 1 53 248 4.7 1 14 10 48 4.8 0 40.6 2.5
season 2010 SEA 16 0 27 100 3.7 1 13 9 79 8.8 0 26.4 1.7
season 2009 NYJ 7 0 71 330 4.6 0 26 15 131 8.7 0 51.6 7.4
season 2008 NYJ 16 1 76 448 5.9 6 62 47 355 7.6 2 147.8 9.2
season 2007 NYJ 16 4 71 353 5.0 3 51 36 213 5.9 0 88.6 5.5
season 2006 NYJ 16 8 151 650 4.3 4 31 25 270 10.8 0 126.5 7.9
