season 2015 (Projected) SEA - - 45 206 4.6 0 - 2 14 7.0 0 23.0 -
season 2014 SEA 10  -  34 175 5.1 0 2 1 12 12.0 0 19.2 1.9
    week 7 at STL L 26-28 2 5 2.5 0 0 0 0 - 0 0.5
    week 8 at CAR W 13-9 4 12 3.0 0 0 0 0 - 0 1.2
    week 9 OAK W 30-24 4 16 4.0 0 0 0 0 - 0 1.6
    week 10 NYG W 38-17 4 71 17.8 0 0 0 0 - 0 7.1
    week 11 at KC L 20-24 1 -2 -2.0 0 0 0 0 - 0 -0.2
    week 13 at SF W 19-3 3 10 3.3 0 1 1 12 12.0 0 2.7
    week 14 at PHI W 24-14 6 32 5.3 0 0 0 0 - 0 3.2
    week 15 SF W 17-7 1 1 1.0 0 1 0 0 - 0 0.1
    week 16 at ARI W 35-6 8 28 3.5 0 0 0 0 - 0 2.8
    week 17 STL W 20-6 1 2 2.0 0 0 0 0 - 0 0.2
season 2013 SEA 3  -  18 79 4.4 0 0 0 0 - 0 7.9 2.6
    week 3 JAC W 45-17 9 37 4.1 0 0 0 0 - 0 3.7
    week 10 at ATL W 33-10 8 33 4.1 0 0 0 0 - 0 3.3
    week 11 MIN W 41-20 1 9 9.0 0 0 0 0 - 0 0.9
